GENE	A10.L4C	A11.L11G	A12.L10B	A13.L3B	A14.L4E	A15.L4G	A16.L7C	A17.L1B	A18.S4H	A19.S3B	A2.U10A	A20.S1E	A21.S8A	A22.UpperP	A23.LowerP	A24.SputuP	A3.U3G	A4.U3B	A5.U10D	A6.U5C	A7.U3E	A8.U2E	A9.L3D	ATCC42720	B16.1310D	B17.1311G	B18.1312G	B19.1310A	B20.1311A	B21.1312A	B22.134E	B23.133H	B24.133F	B25.135C	B26.131A	B27.136A	B28.13UM	B29.13MM	C10.9M3	C11.9M41	C12.9U1	C13.9U2	C14.9U3	C15.9U4s	C30.13LM	C31.13MP	C4.9L1	C5.9L2	C6.9L3	C7.9L4	C8.9M1	C9.9M2	ctl1.AL1B	ctl2.AL1B	ctl3.C9L1
CLUG_05472	0.7904	0.6904	0.8093	0.6830	0.8161	0.7664	0.8874	0.7243	0.8676	0.8275	0.8166	0.8251	0.8315	0.8262	0.8289	0.8064	0.8732	0.7905	0.9043	0.8685	0.7985	0.8392	0.8466	0.7874	0.8479	0.9787	0.8618	1.0380	0.9782	0.9452	0.9172	0.9052	0.8783	0.9497	0.8669	0.9169	0.9044	0.7746	0.9842	0.9005	1.0096	0.8391	0.9571	0.9744	0.8704	0.9669	0.9603	1.0108	0.9411	0.9186	1.0190	0.9005	0.9102	0.8889	0.9089
CLUG_05473	0.9475	0.7733	0.8998	0.8249	0.8744	0.8615	0.9616	0.9108	0.9030	0.9812	0.8967	0.9327	0.8810	0.8930	0.8461	0.8085	0.9005	0.8397	0.9021	0.9201	0.7999	0.8499	0.8910	0.8725	0.9724	1.0856	0.9378	1.0668	1.0406	1.0148	0.9155	0.9457	0.9514	1.0979	0.9413	1.0121	1.0084	0.8938	1.0927	1.0430	1.1076	0.9361	1.0318	1.0910	0.9750	1.0215	1.0432	1.0808	1.0692	1.0116	1.1333	0.9788	0.9666	1.0045	0.9432
CLUG_05474	0.7317	0.6544	0.7106	0.7107	0.7147	0.7716	0.7980	0.7419	0.7772	0.8229	0.7956	0.8104	0.7657	0.7897	0.6816	0.6782	0.7426	0.7338	0.7390	0.8147	0.7381	0.7963	0.7117	0.7449	0.9695	1.0329	0.9430	1.0531	0.9857	0.9752	0.9761	0.9264	0.9322	1.0079	1.0199	0.9667	1.2951	1.1865	1.0758	0.9736	1.0352	0.8809	1.0192	1.0266	0.9995	1.0639	0.9888	1.0983	1.0126	0.9818	1.0355	0.9417	0.9562	0.9431	0.9843
CLUG_05475	0.7091	0.6606	0.6360	0.6293	0.6748	0.6740	0.7245	0.6761	0.7151	0.7982	0.7046	0.6501	0.6483	0.7014	0.6352	0.5527	0.7122	0.6549	0.6485	0.7506	0.6756	0.6862	0.6296	0.6571	0.8380	0.9220	0.8248	0.9680	0.9587	0.9376	0.8630	0.8188	0.8737	0.9678	0.8980	0.8461	1.1798	1.0439	0.9634	0.9534	1.0218	0.8565	0.9078	0.9104	0.8812	0.9705	0.9890	0.9713	0.9486	0.8932	0.9908	0.8799	0.8680	0.8513	0.8612
CLUG_05476	0.6492	0.6305	0.5841	0.6018	0.6127	0.6185	0.6505	0.5789	0.6526	0.7345	0.6339	0.6161	0.6482	0.6742	0.5893	0.5076	0.6111	0.6275	0.5815	0.6712	0.6195	0.6497	0.6254	0.6030	0.7922	0.8895	0.7844	0.9262	0.9325	0.8934	0.8470	0.7797	0.8201	0.9272	0.8580	0.8176	1.1652	1.0251	0.8880	0.8632	0.9306	0.7813	0.8399	0.8231	0.8510	0.9077	0.9048	0.8983	0.8651	0.8114	0.8912	0.7901	0.8413	0.8090	0.7783
CLUG_05477	0.8510	0.6708	0.7437	0.7844	0.8492	0.8107	0.7378	0.8095	0.9012	0.8781	0.7565	0.7341	0.8136	0.7612	0.7503	0.7324	0.7263	0.8538	0.7126	0.8008	0.7550	0.8680	0.8036	0.7492	0.8546	0.9910	0.8277	0.9235	0.9952	0.9852	0.9559	0.8415	0.8629	1.0327	0.9448	0.9625	1.0694	0.9188	1.0454	0.9817	1.0452	0.8118	0.9822	0.9615	0.9198	0.9889	0.9804	1.0707	1.0396	0.9506	1.0442	0.9335	0.8905	0.8997	0.7899
CLUG_05478	0.7171	0.6234	0.6836	0.6746	0.7227	0.6253	0.7653	0.6791	0.7308	0.7627	0.6722	0.7833	0.7017	0.6850	0.6665	0.6962	0.6599	0.7116	0.6771	0.7271	0.6108	0.7064	0.6271	0.7206	0.8278	0.8801	0.8665	0.8959	0.8667	0.9388	0.7894	0.7829	0.7779	0.8961	0.8576	0.8493	1.1031	1.0004	0.9660	0.8952	1.0025	0.8303	0.9398	0.9620	0.8396	0.9386	0.9217	0.9908	0.9434	0.9004	0.9978	0.8513	0.8562	0.8383	0.8858
CLUG_05479	0.8399	0.7449	0.7812	0.7454	0.7761	0.8156	0.8831	0.7556	0.8486	0.8285	0.7645	0.8610	0.7540	0.7884	0.7365	0.7305	0.7780	0.7928	0.8001	0.8337	0.7356	0.8027	0.8054	0.7985	0.9147	1.0289	0.9111	0.9944	1.0449	1.0310	0.9399	0.8898	0.9636	1.0975	0.9438	0.9924	1.2318	1.0937	1.0673	1.0071	1.1116	0.9083	0.9657	1.0095	0.9313	1.0386	1.0398	1.0985	1.0006	1.0101	1.0633	0.9575	0.9485	0.9417	0.8974
CLUG_05480	0.8376	0.7426	0.7797	0.7474	0.7714	0.8141	0.8791	0.7474	0.8448	0.8255	0.7636	0.8610	0.7448	0.7840	0.7350	0.7180	0.7753	0.7927	0.7986	0.8334	0.7309	0.7995	0.8024	0.7939	0.9161	1.0286	0.9148	0.9933	1.0487	1.0302	0.9408	0.8906	0.9680	1.0979	0.9456	0.9927	1.2389	1.1026	1.0662	1.0091	1.1105	0.9083	0.9629	1.0083	0.9320	1.0388	1.0366	1.0985	0.9966	1.0118	1.0541	0.9584	0.9499	0.9457	0.8906
CLUG_05481	0.7781	0.6644	0.7093	0.6947	0.8096	0.9159	0.8370	0.8189	0.8128	0.9371	0.8057	0.7799	0.8664	0.8453	0.7481	0.8431	0.8143	0.7123	0.9550	0.8453	0.7290	0.8250	0.8197	0.8064	0.9351	0.9621	0.9556	0.9072	0.9379	0.9278	0.8735	0.8681	0.9081	0.9650	0.9467	0.9351	0.8999	0.8086	0.9731	0.9432	1.0561	0.8688	0.9346	1.0312	0.8731	0.9932	0.9812	1.0348	0.9570	0.9988	1.0852	0.9226	0.8509	0.8675	0.9749
CLUG_05482	0.7820	0.7386	0.7677	0.8337	0.8732	0.8225	0.9025	0.8381	0.8344	0.9561	0.8714	0.7976	0.7993	0.8252	0.7982	0.7177	0.7825	0.8317	0.9539	0.8303	0.7629	0.8070	0.8688	0.7804	0.8346	0.9023	0.8537	0.9559	0.9778	0.9983	0.9214	0.8407	0.8984	0.9718	0.9505	0.9107	0.9991	0.9026	0.9675	0.9142	1.0681	0.9098	1.0126	1.0156	0.8882	0.9648	0.9522	1.0143	0.9520	1.0466	1.0321	0.9083	0.8601	0.8881	0.9404
CLUG_05483	0.8099	0.7540	0.7545	0.8083	0.8219	0.7898	0.8483	0.7855	0.8472	0.8828	0.7917	0.8773	0.7959	0.8208	0.7715	0.7484	0.8261	0.7959	0.8368	0.8662	0.7551	0.7983	0.7849	0.7346	0.9237	1.0681	0.9520	1.0420	1.0670	1.0050	0.9632	0.8539	0.9712	1.0758	0.9027	0.9834	1.1930	1.1657	1.0599	1.0408	1.1796	0.9475	0.9670	1.0293	0.9291	1.0643	1.0918	1.0831	1.0530	1.0490	1.0900	0.9748	0.9163	0.9704	0.9611
CLUG_05484	0.9650	0.8524	0.9016	0.9115	0.8945	0.8840	0.9676	0.9530	0.9764	0.9884	0.8794	1.0279	0.8933	0.9657	0.8946	0.9390	0.9782	0.8521	0.9489	0.9451	0.8721	0.9544	0.8881	0.9593	0.9811	1.0368	0.9425	1.1069	1.1086	1.0418	1.0175	0.9629	1.0040	1.0399	0.9933	0.9783	0.9363	0.8915	1.0844	1.0335	1.1128	0.9728	1.0637	1.0917	0.9461	1.1400	1.0065	1.0812	1.0487	1.1118	1.1488	0.9393	0.9999	0.9871	1.0195
CLUG_05485	0.9389	0.8147	0.7368	0.9302	0.9184	0.9097	0.8798	0.9416	1.0283	1.0159	0.9062	0.8919	0.9407	0.9355	0.8940	0.8665	0.9150	0.9606	0.9678	0.9480	0.8184	0.8838	0.8535	0.9295	0.9688	1.0226	1.0103	1.0437	1.0991	1.0266	0.9656	0.9437	0.9800	1.0970	0.9738	0.9630	0.9047	0.8660	1.1223	1.0661	1.1574	0.9470	1.0927	1.0582	0.9396	1.0654	1.1148	1.1140	1.0784	1.0704	1.1654	1.0035	0.9863	1.0074	0.9900
CLUG_05486	0.9909	0.9039	0.8999	0.9112	0.9072	0.8965	1.0325	1.0388	1.0217	1.0595	0.9770	1.0490	0.9962	0.9729	0.9654	1.0200	0.9595	0.9433	1.0393	0.9990	0.8889	0.9502	0.9857	0.9867	1.0656	1.1166	1.0178	1.1350	1.1267	1.1844	1.0457	0.9970	1.0049	1.1499	1.0272	1.0423	0.9483	0.8707	1.1472	1.1357	1.1679	0.9930	1.0942	1.1044	1.0371	1.1520	1.0889	1.0918	1.1079	1.1233	1.1628	1.0658	1.0252	0.9956	1.0320
CLUG_05487	0.9006	0.7829	0.8486	0.9150	0.9117	0.8304	0.8851	0.9400	0.9134	0.9078	0.8419	0.8622	0.9368	0.8654	0.8764	0.8270	0.9002	0.9163	0.9648	0.9067	0.7850	0.9130	0.9263	0.8774	1.0385	1.0844	0.9896	1.0296	1.0463	1.0897	0.9949	0.9452	1.0213	1.1019	0.9604	0.9850	1.0642	1.0369	1.1112	1.0462	1.1336	0.9075	1.1254	1.1025	0.9362	1.1329	1.1635	1.0413	1.0685	1.0525	1.0915	0.9755	0.9808	0.9442	0.9427
CLUG_05488	0.8951	0.8529	0.8185	0.8660	0.9016	0.8162	0.8071	0.7918	0.8728	0.9712	0.8405	0.9464	0.8653	0.8081	0.7499	0.7586	0.8497	0.8635	0.9920	0.8581	0.7746	0.7987	0.8310	0.8146	0.9750	1.0613	0.9916	1.0680	1.1185	1.1039	0.9848	0.9348	0.9785	1.0854	0.9549	0.9748	1.2428	1.1350	1.1288	1.1032	1.2097	0.9921	1.0254	1.0550	0.9554	1.1360	1.1242	1.0935	1.1344	1.0976	1.1653	1.0862	0.9872	1.0097	1.0005
CLUG_05489	0.9597	0.8558	0.7830	0.8686	0.7598	0.9057	0.9125	0.9933	0.9616	0.9613	0.8099	0.9915	0.9562	0.9203	0.8868	0.9027	0.9268	0.7760	0.9784	0.9037	0.8129	0.8950	0.9042	0.8789	1.0516	1.0355	0.9978	1.0956	1.0718	1.0916	0.9855	0.9709	1.0042	1.0909	1.0014	0.9849	0.8860	0.8513	1.0993	1.0241	1.1575	0.9243	1.0163	1.0984	0.9830	1.1485	1.0031	1.0066	1.0828	1.0199	1.1278	0.9814	1.0309	0.9991	0.9800
CLUG_05490	0.8869	0.8307	0.8553	0.8485	0.8858	0.8726	0.9321	0.9254	0.8746	0.9603	0.8215	0.9795	0.8109	0.8831	0.8143	0.8369	0.9305	0.8767	0.9466	0.9071	0.8745	0.8776	0.8565	0.8772	1.0668	1.0709	1.0711	1.0577	1.1137	1.1699	1.0395	1.0235	1.0623	1.1354	0.9564	1.0029	1.3413	1.1815	1.1503	1.2034	1.2287	1.0280	1.0810	1.0545	0.9234	1.0936	1.1456	1.1008	1.1639	1.1257	1.2275	1.0546	1.0693	0.9659	1.0317
CLUG_05491	0.8919	0.8480	0.8053	0.8833	0.8660	0.9365	0.9329	0.8705	0.8898	0.9429	0.8746	0.9430	0.8674	0.8878	0.8789	0.8735	0.8509	0.9708	0.9818	0.9307	0.7521	0.8588	0.8679	0.9161	0.9755	1.0621	0.9876	1.0393	1.0746	1.0644	1.0282	0.9478	1.0016	1.0865	0.9291	0.9410	1.0288	0.9130	1.0249	1.0172	1.1058	0.9353	1.0766	1.0708	0.9433	1.0485	1.0557	1.0595	1.0302	1.0304	1.0696	0.9889	0.9879	0.9311	0.9750
CLUG_05492	0.9131	0.7938	0.8397	0.8166	0.8196	0.8709	0.9997	0.9415	0.9388	0.9321	0.7775	0.9194	0.8797	0.8462	0.8408	0.8974	0.8930	0.9212	0.8238	0.8256	0.7329	0.8420	0.8265	0.8278	0.9443	1.0652	0.9541	1.0455	0.9914	0.9856	1.0166	0.9121	0.9445	0.9484	0.9527	0.9833	0.9746	0.9087	1.0973	1.0449	1.1625	0.8578	0.9927	1.0211	0.9094	1.0247	0.9217	1.0649	0.9508	0.9346	1.0141	0.9534	0.9298	0.9180	0.9558
CLUG_05493	0.8616	0.7399	0.6651	0.6952	0.7375	0.7611	0.8651	0.7977	0.8063	0.8794	0.7284	0.8699	0.6907	0.7328	0.7241	0.6959	0.8675	0.7609	0.8273	0.7828	0.7446	0.7814	0.7807	0.7689	0.9636	0.9943	0.9998	1.0114	1.1045	1.0642	0.9825	0.9154	0.9823	1.0558	0.9592	0.9740	1.2830	1.2048	1.1354	1.1183	1.1768	0.9479	1.0550	1.0640	0.9778	1.1057	1.0981	1.1129	1.0046	1.0548	1.0736	1.0110	0.9362	0.9905	0.9836
CLUG_05494	0.9272	0.7801	0.7634	0.9232	0.9361	0.7933	0.9730	0.8319	0.8259	1.0258	0.8272	0.9590	0.8286	0.8502	0.9050	0.8203	0.9027	0.8913	1.0253	0.9086	0.7722	0.8228	0.8171	0.8172	1.0218	0.9767	1.0125	1.0744	1.1123	1.0759	1.0437	0.8994	1.0422	1.0313	0.9846	0.9731	1.0376	1.0381	1.1242	1.0552	1.2214	0.9628	1.1487	1.0429	1.0348	1.1280	1.0483	1.0646	1.0767	1.0310	1.0948	0.9256	0.9592	0.9772	0.9468
CLUG_05495	0.9280	0.7260	0.7554	0.9126	0.8936	0.7505	0.8966	0.8548	0.8442	0.9200	0.7927	0.8890	0.8446	0.8018	0.8388	0.8066	0.7937	0.8490	0.9295	0.8790	0.7949	0.7694	0.7708	0.8442	1.0100	1.0389	1.0005	1.0563	1.0405	1.0078	1.0355	0.9112	0.9778	1.0157	0.9595	0.9712	1.1528	0.9883	1.0889	1.0442	1.2077	0.9106	1.1163	1.1165	0.9603	1.1518	1.1047	1.0606	1.0706	1.0037	1.0544	0.9779	0.9068	0.9054	0.9394
CLUG_05496	0.9433	0.8204	0.8263	0.8518	0.9210	0.8742	0.9299	0.8813	0.8922	0.9591	0.8098	0.9906	0.8650	0.8897	0.8676	0.8937	0.8503	0.8892	0.8943	0.9421	0.8110	0.8382	0.9308	0.8448	0.9994	1.0258	1.0161	1.0436	1.0914	1.0984	0.9928	0.9309	0.9641	1.0686	0.9875	0.9764	1.0807	0.9975	1.1357	1.0494	1.1888	0.9039	1.0767	1.1044	0.9861	1.1100	1.0418	1.1156	1.0960	1.0379	1.1495	0.9792	0.9508	0.9537	1.0389
CLUG_05497	0.9455	0.8812	0.8859	0.9604	0.9569	0.8899	0.9949	0.9401	1.0312	1.0074	0.9343	1.0302	0.9679	0.9400	0.9489	0.9952	0.9470	0.8719	0.9915	0.9938	0.8539	0.9274	0.9329	0.9526	1.0738	1.0909	1.0691	1.0901	1.1261	1.1414	1.0744	1.0314	1.0564	1.0959	1.0278	1.0168	1.0274	0.9800	1.1595	1.1512	1.2371	0.9948	1.1120	1.1430	0.9664	1.1433	1.1190	1.1697	1.1397	1.0924	1.1890	1.0310	1.0048	1.0430	1.0235
CLUG_05498	0.8411	0.7815	0.7814	0.7503	0.7356	0.7722	0.7743	0.8056	0.7901	0.9339	0.7764	0.8830	0.8079	0.7607	0.7020	0.6592	0.8333	0.7840	0.8226	0.8385	0.7176	0.7880	0.8571	0.7309	1.0829	1.1078	1.0452	1.0662	1.1551	1.1240	1.0793	0.9743	1.1031	1.1288	0.9855	0.9998	1.4345	1.3335	1.1638	1.1634	1.2447	1.0117	1.0777	1.0703	1.0277	1.1915	1.1722	1.1864	1.1623	1.1101	1.1892	1.0489	1.0105	0.9917	1.0467
CLUG_05499	1.0740	0.9950	1.0058	0.9493	1.0468	0.7999	0.9629	0.9742	1.0349	0.9797	0.8971	1.2410	1.1127	0.9258	0.8763	1.0306	0.9113	0.9595	0.9989	0.9776	0.9354	0.8370	0.9877	0.9272	1.1077	1.1267	1.1667	1.1136	1.1579	1.1895	1.1612	1.0633	1.0957	1.1237	0.9972	1.0542	0.9499	1.0678	1.1395	1.0748	1.2143	0.9035	1.1331	1.1770	0.9814	1.1643	1.1071	1.1474	1.1053	1.1060	1.1930	1.1043	1.0275	1.0867	1.1610
CLUG_05500	0.8191	0.7447	0.7499	0.7967	0.7489	0.7928	0.8582	0.8089	0.8319	0.9172	0.7918	0.9274	0.8812	0.7746	0.7582	0.7306	0.8062	0.8363	0.8897	0.8749	0.8027	0.7971	0.8753	0.7817	1.0792	1.0466	1.0995	1.0775	1.1872	1.1788	1.0942	1.0100	1.0825	1.1299	1.0928	1.0772	1.4172	1.3025	1.1550	1.1107	1.2519	0.9502	1.0674	1.0665	1.0619	1.1930	1.0882	1.1448	1.1002	1.0744	1.1478	1.0515	1.0162	1.0292	1.0252
CLUG_05501	0.9502	0.8714	0.8657	0.9046	0.9145	0.8641	1.0093	0.9649	0.9410	1.0188	0.8533	1.0750	0.9169	0.8453	0.8929	0.8501	0.9684	0.9053	1.0090	0.9948	0.8820	0.9156	0.9669	0.9235	1.1628	1.0994	1.1524	1.1218	1.1951	1.1977	1.1257	1.0148	1.1081	1.1695	1.0269	1.0618	1.3109	1.2477	1.2178	1.1837	1.3379	1.0320	1.0815	1.1585	1.0382	1.1906	1.1481	1.1775	1.2133	1.1441	1.2271	1.0866	1.0685	1.0383	1.0403
CLUG_05502	1.0169	0.8766	0.9084	0.9919	0.9755	0.8532	1.0505	0.9858	1.0655	1.1126	0.9225	1.0912	1.0077	1.0146	0.9699	0.9501	1.0138	0.9986	1.0018	1.0145	0.8741	0.9535	1.0284	0.9787	1.1036	1.0897	1.1185	1.0816	1.1413	1.1564	1.0600	1.0591	1.0265	1.1135	1.0398	1.0666	0.9708	0.8925	1.1575	1.0961	1.2134	0.9564	1.1232	1.1342	1.0315	1.1974	1.1419	1.1409	1.0715	1.1148	1.2061	0.9437	1.0441	1.0626	1.0358
CLUG_05503	1.0975	0.9471	0.8968	1.0220	0.9590	0.8538	0.9309	0.9784	0.9675	1.0947	0.9833	1.0189	1.0725	0.9505	0.9155	1.0001	0.8226	0.9533	1.0418	0.9727	0.9394	0.9625	0.9987	0.9662	1.0638	1.1360	1.0915	1.1241	1.1734	1.1425	1.1188	1.0221	1.1364	1.1104	0.9947	1.0544	1.1357	1.0700	1.2001	1.2135	1.3180	0.9943	1.1602	1.1437	1.0515	1.2067	1.1947	1.2141	1.1217	1.0708	1.2940	1.1031	1.0677	1.0227	1.1210
CLUG_05504	1.0592	0.9277	0.9379	0.9817	1.0001	0.9334	1.0514	0.9942	1.0007	1.0840	0.9691	1.0792	1.0151	1.0002	0.9499	1.0018	1.0367	0.9564	1.1010	1.0031	0.9090	0.9871	1.0334	1.0005	1.1840	1.1706	1.1463	1.1382	1.2324	1.2107	1.1538	1.0516	1.1424	1.1771	1.0569	1.0550	1.1316	1.0824	1.2546	1.1891	1.3002	1.0413	1.1695	1.1673	1.0576	1.2424	1.1614	1.2330	1.1782	1.1465	1.2684	1.1128	1.0881	1.1116	1.0548
CLUG_05505	0.9686	0.9390	0.8872	0.9208	0.8691	0.9948	0.9036	1.0083	1.0527	1.0962	0.9313	1.1383	0.9699	0.9551	0.9646	1.0544	1.0397	0.9318	1.0607	0.9752	0.8562	0.9573	1.0391	0.9500	1.0795	1.0898	1.0986	1.0884	1.1578	1.1356	1.0866	1.0529	1.1114	1.1716	1.0113	1.0303	1.0060	0.9830	1.2180	1.1670	1.2670	0.9995	1.1508	1.1510	1.0036	1.2191	1.1526	1.2382	1.1523	1.1501	1.2445	1.0909	1.0455	1.0646	1.0741
CLUG_05506	0.9838	0.8749	0.9234	0.9319	0.8476	0.8861	0.8944	0.9029	0.9505	1.0476	0.9186	0.9968	0.9309	0.9240	0.8938	0.8493	0.9478	0.9287	0.9791	0.9432	0.8145	0.9446	1.0064	0.9076	1.1513	1.0905	1.1521	1.0738	1.1998	1.1902	1.1181	1.0063	1.1115	1.1227	1.0133	1.0395	1.1914	1.1511	1.2099	1.1592	1.2657	1.0165	1.1396	1.1281	1.0190	1.2302	1.1920	1.1527	1.1518	1.1699	1.2541	1.0893	1.0087	1.0278	1.0692
CLUG_05507	1.1275	0.9548	0.8993	0.9444	0.9500	0.9500	1.0208	1.0178	0.9601	1.0442	0.9586	0.9889	0.9716	0.9744	0.9742	1.0278	1.0051	1.0660	1.0289	1.0214	0.9540	0.9514	1.0098	1.0163	1.1300	1.1106	1.1684	1.0478	1.1554	1.1803	1.0921	0.9774	1.0696	1.1598	1.0736	1.1002	1.0417	1.0371	1.1442	1.0946	1.2898	0.9876	1.0983	1.0568	1.0346	1.2219	1.1438	1.1345	1.1259	1.1027	1.2042	1.0573	1.0385	1.0684	1.0672
CLUG_05508	0.9507	0.8195	0.7586	0.8962	0.7977	0.7744	0.9106	0.7869	0.8866	0.9846	0.9000	0.9158	0.8409	0.8627	0.7814	0.7753	0.8971	0.8876	1.0049	0.9160	0.8571	0.7910	0.9278	0.8548	1.0890	1.0445	1.0683	1.1065	1.0554	1.1743	1.0729	0.9811	1.1176	1.1328	1.0759	1.0159	1.2502	1.1315	1.2042	1.1598	1.2635	1.0229	1.1579	1.0156	0.9639	1.1923	1.0330	1.2058	1.0798	1.0956	1.1102	0.9639	0.9992	1.0118	0.9908
CLUG_05509	0.9843	0.9168	0.9189	0.8715	0.9215	0.9414	0.9375	0.9433	0.9157	1.0185	0.9374	0.9791	0.9640	0.9593	0.9181	1.0334	0.9547	0.9213	0.9612	1.0239	0.9030	1.0009	0.9789	1.0052	1.1322	1.0362	1.1020	1.1062	1.1738	1.1521	1.1013	1.0628	1.0614	1.1580	1.0357	1.0227	1.1979	1.1768	1.2228	1.2071	1.3490	0.9867	1.1864	1.1453	1.0604	1.2833	1.1653	1.1961	1.2009	1.2268	1.2546	1.1231	1.0718	1.0454	1.0695
CLUG_05510	1.0509	1.0343	0.9760	1.0419	1.0023	1.0076	0.9965	1.0111	1.0562	1.1286	0.9849	1.1238	1.0509	1.0409	1.0187	1.0930	1.0050	1.0546	1.1324	1.0613	0.9614	1.0160	1.0557	1.0495	1.1534	1.1779	1.1714	1.1296	1.2211	1.2193	1.1708	1.0476	1.1331	1.1923	1.0738	1.0845	1.0673	1.0295	1.1992	1.2262	1.3304	1.0349	1.1885	1.1593	1.1016	1.2640	1.1982	1.2074	1.1811	1.1688	1.2778	1.1078	1.1018	1.1051	1.0892
CLUG_05511	1.0972	1.0172	0.9978	1.0109	1.0164	1.0568	1.0458	1.0922	1.1218	1.0875	1.0361	1.0701	1.0330	1.0678	1.0570	1.0275	1.1247	1.0573	1.1205	1.0518	0.9563	1.0427	1.0508	1.0505	1.2443	1.2254	1.2072	1.1632	1.2636	1.2316	1.2374	1.1245	1.1866	1.2117	1.0870	1.1018	1.1699	1.1588	1.2087	1.2415	1.3385	1.0402	1.1933	1.1794	1.1017	1.3297	1.1839	1.2170	1.2450	1.1879	1.3087	1.1131	1.1019	1.1103	1.0723
CLUG_05512	1.0268	0.8876	0.9193	0.8840	0.9840	0.8942	0.9583	0.9124	0.9767	1.0474	1.0362	1.0349	1.0738	0.9968	0.9991	1.0226	1.0433	0.9810	1.1014	0.9736	0.9331	0.9980	1.0561	1.0446	1.1352	1.1391	1.0908	1.1145	1.1548	1.1478	1.1038	1.0394	1.0532	1.1654	1.0707	1.0874	0.9418	0.9627	1.1775	1.1985	1.3086	1.0369	1.1436	1.1935	1.0509	1.2388	1.1292	1.1633	1.1970	1.1155	1.2596	1.1260	1.0798	0.9963	1.0814
CLUG_05513	1.0068	1.0183	1.0021	1.0131	1.0312	0.9650	1.0181	1.0300	1.1107	1.1401	1.0536	1.1134	1.0846	1.0819	1.0297	1.0754	1.1190	1.0204	1.1371	1.0691	0.9800	1.0446	1.1128	1.0490	1.1794	1.2069	1.1962	1.1407	1.2189	1.2260	1.1569	1.0868	1.1406	1.1656	1.0554	1.0913	1.0188	0.9801	1.2711	1.2573	1.3730	1.0548	1.2333	1.2109	1.0677	1.3065	1.2005	1.2662	1.2413	1.2250	1.3314	1.1420	1.0827	1.0545	1.1469
CLUG_05514	0.9726	0.9791	0.8510	0.9463	0.9608	0.8917	0.9574	1.0691	1.0427	1.1028	0.9582	1.0772	0.9954	0.9743	0.9835	0.9879	1.0188	0.8991	1.1384	1.0029	0.9499	0.9875	1.0960	0.9875	1.2346	1.2387	1.2470	1.1396	1.2512	1.2883	1.1659	1.1015	1.1520	1.2251	1.0964	1.0912	1.3108	1.2548	1.3437	1.3348	1.4320	1.1246	1.2384	1.2093	1.0965	1.2932	1.3605	1.3096	1.2871	1.2302	1.3245	1.1890	1.1095	1.0603	1.1458
CLUG_05515	0.8489	0.8920	0.8248	0.8358	0.8930	0.8284	0.8602	0.8372	0.8379	0.9498	0.7920	0.8819	0.9292	0.9145	0.8982	0.8226	0.9062	0.9706	0.9671	0.9278	0.8393	0.9253	0.9730	0.8444	1.0583	1.0649	1.0914	1.0265	1.1482	1.1554	1.0850	0.9895	1.0497	1.0764	0.9914	1.0181	1.0134	0.9897	1.1232	1.1415	1.2664	0.9905	1.0861	1.1417	1.0223	1.2571	1.0976	1.1778	1.1889	1.1357	1.2503	1.0695	1.0432	0.9604	1.0019
CLUG_05516	0.8238	0.8289	0.7659	0.8538	0.8235	0.9044	0.8331	0.8801	0.8133	0.9951	0.8641	0.7860	0.9346	0.8738	0.8007	0.7412	0.7605	0.9142	0.7762	0.8639	0.8756	0.8839	0.9054	0.8811	1.0261	0.9209	1.0597	0.9704	1.1020	1.0933	0.9779	0.9401	1.0071	0.9602	1.0499	1.0208	1.0071	1.0027	1.0226	1.1670	1.2552	0.9711	1.1118	1.0725	1.1049	1.1729	1.0926	1.2023	1.1141	0.9696	1.0976	0.9981	0.9653	0.9725	1.0730
CLUG_05517	1.1076	1.0491	0.9363	1.0250	0.9326	0.9447	1.0315	1.0724	1.0794	1.0947	1.0112	1.0497	1.0524	1.0192	0.9997	1.0334	1.0866	1.0403	1.0963	1.0301	1.0097	1.0187	1.0635	1.0669	1.2941	1.2604	1.2186	1.1585	1.2993	1.2665	1.2013	1.1121	1.2042	1.2529	1.1204	1.1053	1.3198	1.2507	1.3297	1.2820	1.3883	1.0664	1.2491	1.2309	1.1578	1.3742	1.3009	1.3104	1.2253	1.2473	1.3426	1.1175	1.1336	1.1604	1.1033
CLUG_05518	0.9366	0.8741	0.8974	0.8727	0.8931	0.8305	0.8401	0.8560	0.9137	0.9747	0.8521	0.9912	0.9378	0.8753	0.8311	0.7396	0.9690	0.9321	0.9736	0.9156	0.8524	0.9370	0.8976	0.9141	1.1823	1.1460	1.1737	1.0707	1.2017	1.1875	1.1350	1.0005	1.1292	1.1477	1.0374	1.0944	1.3086	1.2468	1.3062	1.2742	1.4499	1.0675	1.1558	1.1540	1.0466	1.2787	1.2568	1.2515	1.2680	1.1634	1.3057	1.0787	1.0770	1.0898	1.0871
CLUG_05519	0.9200	0.8856	0.8817	0.8673	0.9337	0.8875	0.8977	0.9123	0.9828	1.0079	0.9688	0.9755	0.9867	0.9568	0.8975	0.9055	1.0014	0.9729	0.9998	0.9934	0.8985	0.9756	0.9557	0.9064	1.2045	1.1650	1.1528	1.1034	1.2222	1.1992	1.1526	1.0680	1.1433	1.1710	1.0798	1.0533	1.2141	1.1575	1.2870	1.2186	1.4279	1.0124	1.2133	1.1643	1.0673	1.3206	1.2169	1.2310	1.1826	1.1824	1.2992	1.1329	1.0719	1.0779	1.1424
