GENE	A10.L4C	A11.L11G	A12.L10B	A13.L3B	A14.L4E	A15.L4G	A16.L7C	A17.L1B	A18.S4H	A19.S3B	A2.U10A	A20.S1E	A21.S8A	A22.UpperP	A23.LowerP	A24.SputuP	A3.U3G	A4.U3B	A5.U10D	A6.U5C	A7.U3E	A8.U2E	A9.L3D	ATCC42720	B16.1310D	B17.1311G	B18.1312G	B19.1310A	B20.1311A	B21.1312A	B22.134E	B23.133H	B24.133F	B25.135C	B26.131A	B27.136A	B28.13UM	B29.13MM	C10.9M3	C11.9M41	C12.9U1	C13.9U2	C14.9U3	C15.9U4s	C30.13LM	C31.13MP	C4.9L1	C5.9L2	C6.9L3	C7.9L4	C8.9M1	C9.9M2	ctl1.AL1B	ctl2.AL1B	ctl3.C9L1
CLUG_03637	100.87	116.71	94.13	112.01	113.46	122.67	99.69	78.69	90.83	170.48	117.18	86.62	103.28	223.35	344.58	78.70	73.30	101.26	65.67	452.93	129.33	135.25	94.80	108.48	258.61	250.96	293.45	288.00	226.72	242.99	253.78	264.48	272.95	210.73	254.86	274.86	192.20	194.74	156.65	202.61	218.68	300.54	309.61	288.16	249.16	213.43	201.15	205.03	240.36	201.47	185.91	218.89	255.34	251.98	238.64
CLUG_03638	107.09	112.09	97.88	114.24	117.12	117.05	104.55	79.87	97.58	180.17	114.76	95.08	112.51	234.73	361.49	87.51	74.67	98.34	76.96	466.84	150.33	129.13	94.30	115.51	248.25	236.59	284.79	273.52	215.37	239.72	252.27	248.08	273.53	218.10	264.96	272.44	168.46	183.40	156.82	192.81	210.98	310.52	294.08	270.97	248.94	217.36	184.55	205.66	232.91	198.30	183.52	207.22	260.12	252.19	242.87
CLUG_03639	91.95	123.39	88.99	106.84	105.25	114.73	94.00	78.19	75.47	159.63	115.79	92.26	96.55	226.26	317.42	80.81	77.56	89.89	67.21	452.41	133.61	130.48	92.37	95.93	224.42	220.68	277.32	264.65	196.44	230.39	249.87	235.74	249.67	221.92	241.07	271.05	155.31	158.76	131.54	171.10	195.68	280.50	293.09	264.53	220.02	204.70	179.02	188.13	228.54	190.18	179.16	208.83	247.30	216.52	206.89
CLUG_03640	94.56	111.56	83.67	111.39	115.93	120.28	101.45	71.66	98.86	166.63	109.00	92.04	108.81	216.45	330.43	83.35	68.12	99.09	68.75	452.96	137.02	118.14	90.77	108.33	243.22	225.04	278.04	272.96	214.41	233.33	242.81	245.65	262.50	206.07	251.29	272.85	189.33	202.12	142.22	181.09	211.29	290.36	287.53	264.18	252.01	209.36	175.66	202.29	232.53	191.34	171.64	193.81	228.32	246.86	222.38
CLUG_03641	129.48	114.00	91.00	117.74	115.43	126.86	103.46	79.06	89.97	176.21	118.31	89.84	113.15	229.66	371.26	96.50	79.30	101.54	71.96	466.56	154.50	140.71	91.40	112.35	247.79	266.38	287.08	274.54	230.09	264.99	247.00	246.94	270.30	218.25	247.32	273.53	181.15	176.27	160.68	202.21	242.42	323.98	300.66	285.69	235.74	217.73	201.11	199.85	227.59	214.68	177.66	228.66	248.60	255.39	244.51
CLUG_03642	103.31	125.10	96.39	114.08	125.17	123.03	113.70	83.35	92.26	188.77	113.10	95.95	104.67	243.99	347.64	94.76	75.72	99.64	70.76	471.79	146.30	138.14	98.52	113.01	256.35	256.79	284.70	277.81	232.72	256.46	255.02	259.51	269.03	212.79	264.84	270.33	181.93	194.20	154.04	187.32	219.86	295.19	311.52	284.52	260.64	215.71	189.82	205.26	240.45	201.52	181.36	217.76	248.43	243.36	226.97
CLUG_03643	105.95	114.43	88.46	115.49	115.59	115.75	102.39	74.06	88.70	169.41	113.41	89.50	97.78	231.74	338.08	87.49	75.29	89.86	72.58	443.51	142.47	124.40	96.44	108.35	254.10	243.69	278.10	279.46	227.14	235.60	240.95	245.32	271.85	211.69	256.31	278.98	191.67	188.78	158.38	196.33	233.85	296.19	293.58	282.27	240.15	211.69	192.57	213.97	243.24	205.93	189.47	215.04	255.62	249.08	248.21
CLUG_03644	97.98	112.93	87.14	107.57	114.36	112.37	97.38	71.28	90.30	165.35	118.05	85.76	102.56	231.41	325.16	83.58	61.75	98.02	69.59	447.12	135.59	130.42	95.42	106.39	248.57	246.75	273.29	283.27	219.65	241.22	240.41	234.16	258.49	214.07	246.99	275.34	184.88	182.44	153.85	187.50	202.40	284.01	291.43	273.84	244.18	201.33	182.56	192.30	231.59	210.66	182.99	210.09	243.96	236.37	238.69
CLUG_03645	98.70	107.49	81.10	110.76	107.41	110.53	93.90	74.86	85.54	134.95	117.06	79.62	94.65	212.30	318.08	81.66	61.55	93.31	80.57	436.54	130.31	114.24	81.58	97.64	237.62	220.60	255.48	263.96	224.83	230.80	233.53	247.50	266.05	214.43	252.23	277.86	181.46	185.32	149.87	182.44	225.83	282.31	290.88	280.75	214.53	193.26	183.93	200.01	233.82	199.71	191.66	202.35	239.15	246.75	209.61
CLUG_03646	106.78	117.37	102.43	119.77	114.60	122.95	100.34	78.77	95.89	168.05	121.75	91.75	107.56	232.95	345.40	92.94	69.60	95.04	72.54	453.76	147.08	128.59	95.17	112.51	258.68	249.60	282.08	282.47	229.15	261.33	256.74	267.09	277.98	227.22	265.54	286.22	205.86	210.91	159.38	203.87	229.47	308.69	307.95	294.27	260.17	223.80	196.39	212.19	238.45	202.30	184.26	220.94	261.34	254.44	248.33
CLUG_03647	101.62	111.82	94.39	111.14	112.73	112.09	92.03	73.22	96.50	163.77	107.19	85.95	88.00	225.95	328.91	85.30	72.55	91.47	74.98	450.26	139.21	126.88	85.83	113.09	243.66	252.50	266.75	272.03	211.46	227.81	244.34	233.67	255.90	216.12	221.98	262.42	171.27	189.26	147.42	178.82	217.63	302.99	302.21	272.11	243.74	214.26	189.58	214.57	245.82	208.68	181.55	192.95	245.17	236.13	229.85
CLUG_03648	102.28	111.78	90.92	117.40	97.08	121.12	100.63	76.41	102.86	171.56	117.99	86.37	95.52	224.50	332.28	86.92	77.39	98.29	61.65	454.43	138.59	137.73	102.54	114.51	262.25	236.71	260.43	271.70	219.15	224.99	239.03	258.60	263.46	216.95	246.39	284.34	177.63	187.15	159.73	174.89	219.75	303.40	285.40	288.50	230.29	224.67	191.42	204.06	233.62	193.37	180.16	221.16	222.70	247.39	238.80
CLUG_03649	98.64	113.71	91.36	114.33	112.34	123.07	97.39	75.10	93.23	185.67	109.76	82.48	101.17	216.25	320.64	93.56	72.27	94.59	69.15	437.38	150.64	118.58	101.27	104.45	258.71	238.74	259.71	275.09	216.43	247.44	215.89	239.54	268.87	217.12	247.45	268.22	226.58	236.36	157.04	200.35	210.54	294.95	298.33	276.52	261.67	211.43	184.97	219.12	253.94	212.72	185.66	225.28	234.97	248.63	247.69
CLUG_03650	112.12	111.38	89.12	105.35	110.28	122.76	97.77	73.95	82.60	160.61	114.70	85.05	99.67	222.35	345.84	87.39	70.48	96.65	77.90	449.49	135.79	119.81	98.37	118.30	252.33	240.80	273.54	287.00	215.20	252.61	242.13	255.98	263.34	216.90	239.63	266.42	172.88	196.89	153.96	186.27	219.67	304.17	295.67	266.60	238.68	227.26	185.86	206.67	239.68	203.85	195.32	211.69	255.72	250.71	227.95
CLUG_03651	103.85	102.21	84.35	110.97	112.27	111.06	91.38	74.10	90.63	154.92	117.52	81.98	107.22	210.90	338.89	86.65	75.78	99.64	70.40	437.55	123.03	116.83	85.91	109.79	249.85	240.97	270.88	256.85	185.97	223.96	239.23	252.94	256.38	216.55	239.00	258.05	173.61	172.62	148.54	179.18	212.55	285.82	288.35	270.58	228.41	209.31	174.78	197.30	225.84	193.61	180.77	190.85	234.27	243.70	215.13
CLUG_03652	116.49	144.50	110.62	119.32	136.64	128.36	113.01	81.78	113.20	173.36	129.31	95.10	111.79	270.23	382.57	105.89	72.54	92.94	90.67	519.92	170.32	146.46	107.35	117.49	245.15	271.30	269.13	305.38	259.50	272.11	239.14	259.30	290.69	251.75	284.26	289.77	197.90	193.04	158.62	231.69	246.57	321.17	302.80	280.86	274.50	240.94	206.24	216.82	268.06	214.49	204.23	238.17	269.41	271.89	258.01
CLUG_03653	92.71	117.15	91.45	114.08	101.79	113.19	90.80	75.94	90.57	150.77	113.13	95.25	100.80	206.29	319.59	79.49	70.47	88.58	71.22	433.81	135.61	115.30	92.66	106.35	238.61	233.18	268.65	261.19	209.42	236.52	241.99	234.34	243.95	210.98	250.00	261.03	172.84	178.52	149.56	184.73	211.17	297.05	295.37	266.34	242.18	216.22	182.27	204.32	227.25	195.61	183.73	194.27	236.47	239.81	226.20
CLUG_03654	96.89	111.51	89.07	119.14	106.29	111.24	93.99	72.50	88.53	161.73	113.03	88.03	100.26	217.42	335.43	88.09	69.87	97.08	72.52	451.40	139.13	123.70	91.42	106.43	243.68	241.70	284.21	274.63	214.81	229.90	246.07	239.81	258.39	215.92	247.39	259.84	188.46	189.87	149.59	191.71	226.20	292.58	284.59	275.18	242.31	213.79	187.59	203.51	246.08	205.20	194.94	220.86	242.07	240.55	231.89
CLUG_03655	75.34	95.72	72.03	100.56	96.42	89.83	78.10	74.63	77.06	129.80	97.29	79.43	80.44	207.72	281.40	67.05	56.41	75.14	73.97	358.89	115.68	99.89	83.24	104.98	194.84	192.14	234.66	226.33	179.95	195.62	215.45	199.99	206.01	174.12	212.02	212.66	173.40	161.43	131.88	152.09	175.96	244.77	245.35	221.09	202.52	171.36	156.79	167.96	196.40	172.14	173.38	183.59	212.54	193.32	187.36
CLUG_03656	92.68	109.57	88.35	110.27	122.36	121.97	108.86	73.29	89.15	155.36	106.36	87.05	117.18	216.35	341.87	89.76	77.90	100.12	78.23	459.82	136.94	136.85	93.89	111.27	234.97	253.77	285.00	282.70	216.18	232.50	237.82	254.01	257.33	204.66	257.76	266.42	181.79	180.73	154.38	176.26	209.17	301.86	287.15	265.58	216.97	211.94	187.28	198.84	237.78	191.27	179.00	213.75	246.01	233.32	228.87
CLUG_03657	104.56	123.04	96.20	122.33	126.91	123.02	112.29	85.38	101.82	170.45	126.52	94.12	112.63	236.04	362.70	101.80	72.08	99.72	78.65	469.57	154.99	134.25	99.07	112.78	257.47	257.20	280.54	285.64	230.55	251.71	245.02	258.27	281.03	233.03	258.84	283.10	186.89	191.91	166.04	195.70	215.57	302.71	320.37	281.05	253.92	224.21	193.28	215.51	255.16	214.03	198.28	217.39	252.70	256.71	250.49
CLUG_03658	100.81	118.87	99.93	123.43	117.27	125.15	102.06	80.26	95.39	174.30	126.45	96.89	114.57	242.91	369.34	96.59	78.22	98.63	78.72	470.32	144.26	131.12	103.81	116.15	250.46	246.41	285.45	289.25	216.25	238.83	248.76	268.79	276.33	222.29	259.26	278.17	175.78	183.94	154.15	190.87	227.26	308.09	304.24	281.75	243.65	219.71	185.56	215.67	250.58	209.78	186.94	214.55	252.90	244.25	249.79
CLUG_03659	93.80	114.12	76.40	108.48	105.95	106.04	93.73	72.38	86.74	158.48	111.64	82.89	99.13	223.16	322.04	87.59	66.12	86.65	78.77	437.67	132.57	131.61	93.73	101.72	228.53	229.42	253.95	262.46	213.71	219.54	237.45	236.14	258.38	197.64	248.13	262.87	164.80	175.02	149.68	184.30	209.99	270.88	289.01	261.99	232.91	208.31	185.86	202.34	235.53	197.43	180.50	200.41	234.20	229.71	225.64
CLUG_03660	96.30	118.86	89.07	112.11	108.47	110.88	100.56	73.37	88.14	154.04	113.63	87.52	101.08	220.70	315.26	81.91	71.37	89.65	72.76	428.95	129.88	121.79	88.84	106.76	240.35	245.72	266.04	268.60	212.78	231.63	237.97	246.53	253.91	213.10	249.49	265.96	188.41	188.53	153.61	186.48	216.17	292.47	293.61	262.73	237.56	206.93	187.06	206.83	237.22	202.54	189.15	216.98	246.36	238.19	231.80
CLUG_03661	102.93	116.77	98.30	119.35	116.99	111.56	103.58	76.06	94.88	158.25	121.16	90.04	113.58	236.63	341.94	79.82	75.18	94.22	73.77	447.36	141.42	134.48	97.97	116.32	234.58	240.09	273.92	277.92	212.51	225.56	244.41	248.61	269.30	219.26	255.10	278.32	189.36	200.69	162.07	184.35	233.44	288.50	302.15	264.32	235.38	212.62	186.16	215.35	240.29	190.26	196.04	208.27	244.54	239.06	245.74
CLUG_03662	89.14	117.95	91.37	95.56	103.64	115.02	108.24	68.83	92.36	163.52	113.43	86.23	90.13	211.02	310.74	74.70	64.61	87.44	64.47	395.80	137.48	116.13	88.43	105.05	231.10	230.77	253.91	256.45	201.82	203.54	222.81	233.74	249.16	198.65	249.92	249.53	195.87	161.77	137.30	182.96	228.84	286.25	298.76	250.75	221.71	177.42	163.17	197.23	219.84	176.42	193.34	206.13	245.30	238.56	216.73
CLUG_03663	99.79	112.39	89.21	101.06	103.46	103.10	105.16	78.42	86.00	169.28	124.55	91.86	104.03	227.02	343.43	90.00	72.55	100.27	82.31	446.84	138.76	122.88	95.71	112.59	238.71	226.28	262.88	272.79	203.63	234.49	239.78	253.00	273.17	221.41	258.41	269.29	185.55	179.07	154.91	182.90	215.10	305.95	287.52	273.41	239.60	208.63	192.74	202.40	240.30	198.11	188.19	202.36	237.60	254.50	243.04
CLUG_03664	106.11	120.47	101.72	112.63	101.90	117.36	98.71	80.14	92.59	170.69	123.98	95.49	109.72	221.51	337.63	87.41	74.39	93.53	72.38	463.10	142.96	136.82	96.07	113.97	239.59	243.86	251.56	273.43	209.86	242.92	256.65	245.70	271.22	217.03	257.88	278.64	209.75	224.29	160.16	207.06	231.93	292.82	299.03	281.24	250.81	212.15	204.80	208.18	255.98	214.62	206.22	203.74	253.06	235.40	242.90
CLUG_03665	102.97	119.82	99.94	110.77	110.81	116.94	101.01	82.52	105.10	162.90	115.29	89.81	106.20	230.79	342.20	91.12	71.62	99.33	76.41	432.82	139.26	130.49	90.25	110.26	226.87	242.23	269.47	280.92	211.86	222.68	227.31	252.95	256.62	207.25	248.74	278.52	156.24	164.26	152.05	183.42	220.43	277.82	299.54	256.18	241.35	223.01	178.04	185.54	241.18	198.88	187.90	198.80	257.51	242.41	238.10
CLUG_03666	99.90	120.59	86.80	123.03	109.19	114.13	108.29	81.02	91.09	179.15	124.04	98.60	111.18	231.82	334.69	82.94	79.54	101.40	73.79	444.50	151.20	137.96	100.79	122.66	253.25	264.36	273.37	300.28	217.81	238.90	260.12	257.54	286.66	228.57	271.39	273.11	222.96	216.33	158.39	199.59	236.97	308.43	295.53	292.06	258.12	229.77	196.50	214.44	248.11	207.01	209.68	231.90	269.09	260.88	243.74
CLUG_03667	111.08	127.15	95.51	118.65	113.26	115.32	104.68	76.93	98.03	168.73	124.33	90.29	108.28	235.16	346.47	87.95	72.15	96.97	78.23	454.76	146.40	126.99	95.43	113.82	256.60	257.44	274.87	294.83	217.62	234.89	252.29	261.57	275.09	216.10	251.14	280.77	191.21	190.07	161.40	210.58	227.87	304.87	301.02	283.73	248.93	219.74	208.72	209.03	255.74	210.45	192.15	222.89	258.81	251.63	253.98
CLUG_03668	108.65	130.71	86.95	113.97	122.65	124.51	97.67	80.55	98.65	156.44	125.23	107.43	113.60	241.35	346.64	96.41	84.72	103.50	81.55	458.55	143.79	137.96	103.21	113.01	253.90	247.18	273.01	286.17	203.45	230.68	234.46	258.20	264.76	221.27	254.88	289.77	175.10	171.46	160.56	201.29	213.91	305.27	291.90	286.34	242.04	227.64	190.84	198.79	235.27	210.78	215.28	227.33	253.67	236.45	214.34
CLUG_03669	110.07	121.20	92.49	120.08	107.88	116.41	97.08	85.12	99.89	182.38	130.03	99.45	114.90	254.50	378.57	104.51	79.96	99.68	80.47	478.26	150.08	135.29	99.81	118.11	235.90	253.52	276.20	281.03	210.11	244.60	240.71	250.45	277.88	225.84	265.98	281.38	176.20	186.20	158.50	201.33	221.49	284.89	298.81	278.42	254.06	213.54	193.37	192.43	244.96	222.73	192.74	215.55	243.78	256.19	243.45
CLUG_03670	91.80	122.46	100.36	104.20	113.20	111.63	92.14	75.37	74.39	157.76	124.46	84.94	105.14	245.81	346.98	87.53	70.12	100.87	76.52	474.11	135.19	127.96	100.68	104.39	233.34	251.48	272.08	284.13	196.21	221.87	257.85	256.53	264.19	192.01	255.89	273.71	176.51	176.71	163.80	190.27	227.21	319.08	294.39	271.84	241.90	206.00	186.60	194.69	229.53	199.10	175.30	221.74	263.36	220.26	236.46
CLUG_03671	101.09	119.01	94.92	110.13	110.22	115.07	94.27	78.56	95.12	144.42	120.20	84.72	103.59	228.08	329.42	77.15	68.66	94.41	75.69	423.67	127.55	129.67	98.95	104.25	222.20	222.61	249.63	263.67	210.83	215.99	218.47	238.35	274.94	198.98	230.04	240.11	187.41	178.59	145.70	183.34	207.55	296.39	282.36	254.14	230.67	212.93	179.12	210.78	225.74	192.81	189.84	197.00	244.72	244.74	223.66
CLUG_03672	98.50	121.18	99.53	121.37	118.08	122.09	101.89	78.45	101.88	165.19	123.11	97.92	103.94	247.55	354.24	90.07	78.71	94.33	81.72	442.13	147.34	137.14	100.02	114.57	235.61	246.99	271.11	270.49	202.67	224.52	247.00	251.35	266.40	211.10	257.83	273.48	166.68	173.62	157.12	184.53	218.46	286.40	289.83	282.55	243.11	210.78	181.66	206.92	241.97	198.74	181.39	207.56	251.00	236.51	236.96
CLUG_03673	94.20	116.57	85.46	114.48	104.13	107.81	96.77	71.97	92.48	151.47	118.57	82.80	102.73	223.81	328.19	85.63	70.08	92.04	77.01	416.70	138.11	125.10	95.07	106.83	225.80	230.95	256.08	269.85	202.37	211.97	226.96	240.52	262.38	220.78	234.17	255.69	182.30	189.29	163.30	192.01	207.10	279.50	280.72	253.38	237.59	211.27	193.35	208.45	224.69	197.52	185.98	206.48	255.91	241.55	234.71
CLUG_03674	106.35	118.23	88.98	104.77	111.11	111.20	103.05	84.37	94.37	155.01	121.22	90.92	113.66	222.11	346.25	93.80	73.41	95.96	73.86	451.04	137.22	128.22	93.31	104.22	221.90	234.33	258.51	273.71	218.30	220.50	218.63	226.05	257.83	198.53	250.45	261.50	175.02	166.18	148.21	170.79	229.24	280.01	281.92	262.06	240.16	193.67	189.51	202.85	253.21	188.47	184.19	204.53	241.34	231.91	239.29
CLUG_03675	99.90	116.06	87.60	112.54	106.59	114.20	96.48	70.35	95.55	158.45	121.33	88.93	95.87	220.20	326.24	82.80	73.04	96.54	75.32	437.68	135.14	118.00	95.32	112.07	227.37	237.94	263.19	268.09	194.70	219.03	228.89	244.74	268.19	216.58	257.38	262.27	163.73	177.02	156.98	181.35	226.01	273.90	281.11	264.12	228.75	206.01	178.31	207.91	232.51	202.48	190.24	206.25	238.52	239.77	229.95
CLUG_03676	90.12	120.85	97.62	107.03	114.75	107.94	90.92	81.90	86.16	149.33	109.41	83.77	106.92	219.51	318.55	82.06	72.56	93.08	75.16	432.66	131.13	125.48	91.16	107.94	221.05	224.18	241.06	254.97	203.10	202.26	204.75	230.05	251.43	199.45	233.60	254.19	163.21	161.32	139.72	155.07	195.12	248.71	244.26	232.32	217.49	206.27	157.32	181.34	215.11	172.16	161.70	187.31	230.95	232.21	212.29
CLUG_03677	97.15	99.30	95.13	121.52	117.79	110.46	96.48	74.53	95.06	141.85	121.37	94.61	101.08	233.72	328.74	79.36	76.67	102.70	77.43	435.32	151.03	117.56	94.27	109.25	220.63	234.77	250.50	249.29	185.33	218.80	216.27	234.70	247.17	211.19	263.33	255.07	177.31	201.77	157.32	198.41	217.90	284.11	300.91	258.64	238.82	198.35	193.75	204.58	241.96	209.09	194.83	204.94	245.14	267.32	232.57
CLUG_03678	98.27	134.31	90.81	113.07	109.21	109.21	94.53	81.72	90.96	167.65	122.14	94.30	101.27	242.47	336.53	88.39	75.56	93.79	82.54	439.88	142.72	127.38	99.04	123.66	250.88	243.75	272.38	271.35	194.57	214.92	231.64	254.32	271.60	218.14	256.76	264.21	173.66	190.20	155.83	182.92	228.63	283.60	284.81	280.07	215.36	201.97	191.04	211.36	235.95	206.05	194.57	221.40	255.07	247.26	227.05
CLUG_03679	102.63	133.03	91.92	115.13	119.69	122.85	101.86	78.28	105.17	157.73	123.69	92.35	104.67	216.96	342.95	86.75	72.36	94.59	75.76	428.06	143.88	129.15	95.32	108.54	246.24	260.53	273.67	249.89	209.43	228.22	239.11	244.52	255.42	220.41	252.98	287.75	199.47	201.14	169.42	196.96	230.10	310.58	294.86	267.22	253.13	208.81	185.96	216.86	244.07	210.65	191.20	225.52	248.77	255.85	238.50
CLUG_03680	105.59	121.17	95.99	114.88	112.70	108.51	97.29	78.49	98.65	158.32	110.72	99.68	100.13	218.23	337.70	83.43	71.31	99.10	84.82	448.86	148.64	121.63	98.63	111.04	239.21	238.71	271.09	267.21	207.06	218.29	221.06	241.45	272.49	205.21	255.11	277.09	193.70	195.20	161.83	182.09	218.11	300.11	306.08	265.52	231.60	225.37	189.82	215.82	244.33	210.96	192.09	210.31	256.86	238.42	229.93
CLUG_03681	102.15	116.85	94.63	123.43	111.36	118.33	114.70	86.15	94.79	153.63	123.67	92.33	104.78	245.53	375.83	84.64	74.95	94.44	81.96	450.94	144.33	129.62	95.76	123.83	231.59	253.14	265.77	275.28	203.61	234.02	247.66	242.84	280.37	219.77	261.32	265.43	170.30	183.77	169.85	185.60	224.32	287.08	299.78	269.52	251.13	211.51	194.73	198.27	244.87	196.79	204.48	216.51	257.01	247.14	251.09
CLUG_03682	103.47	122.01	94.31	113.08	118.55	114.86	99.91	79.05	91.84	159.09	103.57	91.91	101.47	223.65	326.31	92.90	78.18	93.84	69.51	414.89	139.59	127.56	91.88	106.74	244.58	237.71	265.78	250.83	184.79	205.26	224.35	248.95	268.37	224.05	237.92	266.15	171.09	181.42	151.61	198.48	202.57	279.28	313.42	264.03	230.58	209.91	185.95	196.96	220.38	201.85	200.62	203.62	241.75	256.40	222.85
CLUG_03683	92.33	104.38	85.44	113.46	111.32	120.65	91.38	72.18	85.16	154.84	118.71	89.00	97.41	212.95	320.61	77.36	80.03	93.55	68.72	424.58	137.49	127.74	89.76	98.51	223.29	250.66	245.02	252.41	198.03	224.05	224.73	250.67	261.98	201.82	227.72	261.49	172.57	180.84	155.60	189.66	217.90	293.18	295.59	247.57	236.45	204.06	181.48	197.04	238.41	190.29	185.43	199.34	237.13	237.60	242.24
CLUG_03684	105.06	135.25	95.48	120.38	116.70	124.23	106.29	82.66	91.35	164.16	118.04	85.29	117.31	236.97	351.63	101.49	72.16	100.84	78.81	458.95	140.95	144.03	98.81	118.45	243.55	256.97	247.55	271.21	211.59	221.65	240.92	257.13	273.82	222.45	262.55	278.52	165.85	183.39	158.97	182.21	234.59	306.87	312.77	270.69	248.69	223.50	202.15	200.64	259.82	208.01	213.29	219.71	264.89	249.70	232.96
CLUG_03685	108.85	123.63	100.63	118.54	119.19	121.79	109.20	84.92	102.83	170.01	127.10	97.75	115.06	240.77	358.49	98.96	75.16	98.63	82.76	469.14	153.56	138.86	97.22	119.48	236.34	254.44	271.27	284.78	211.66	223.87	237.62	241.60	270.05	220.89	266.45	265.22	179.35	185.36	166.34	193.40	218.00	293.31	291.22	267.22	240.75	211.24	189.22	211.65	240.16	208.35	203.18	210.94	252.86	245.17	241.72
CLUG_03686	117.59	134.53	119.12	126.93	128.32	128.80	110.03	87.16	114.34	185.24	135.98	113.53	122.30	261.57	398.74	112.11	83.11	115.59	87.42	480.61	157.29	134.04	110.34	131.00	237.06	267.95	284.06	300.59	231.37	235.21	258.96	272.82	300.96	232.98	266.88	300.02	179.38	188.70	176.23	207.79	239.33	322.15	323.71	294.26	257.42	233.80	218.17	218.65	265.17	224.91	215.25	220.82	278.44	249.89	260.34
CLUG_03687	112.25	129.39	105.20	127.37	123.49	128.11	117.19	85.54	101.99	189.21	137.64	99.45	121.63	258.58	401.64	105.63	88.05	101.28	92.06	489.57	161.15	144.28	116.91	123.06	265.83	257.67	270.35	302.08	221.80	226.18	240.94	279.73	287.46	225.84	295.40	286.28	176.10	177.18	179.54	200.22	243.55	311.65	310.17	279.64	248.44	222.15	202.81	213.68	253.35	212.80	197.68	227.18	265.90	261.60	261.33
CLUG_03688	103.66	130.90	97.69	120.99	115.97	118.28	89.35	74.12	86.41	168.27	115.44	95.75	119.38	233.62	348.38	90.06	75.09	103.93	71.83	454.82	144.98	136.99	93.40	110.33	241.63	253.00	273.11	279.59	217.34	201.87	224.87	244.42	281.92	216.09	260.72	269.99	174.98	162.57	159.22	191.50	215.09	287.49	288.93	260.78	239.37	213.57	192.69	207.35	251.22	195.81	200.51	224.66	253.55	253.73	244.32
CLUG_03689	113.35	126.03	103.66	123.49	119.50	119.89	92.76	84.81	107.53	167.10	126.28	90.43	112.19	248.34	373.61	93.38	78.63	107.05	86.58	464.17	150.22	135.99	97.47	121.56	239.02	249.86	265.26	276.38	219.70	224.79	235.09	246.74	273.15	218.16	256.24	268.88	179.81	179.28	163.88	195.82	225.30	295.08	296.28	267.00	234.97	221.56	198.75	218.23	244.35	206.88	197.48	222.85	270.43	255.84	244.60
CLUG_03690	101.58	121.76	105.84	112.06	119.75	110.71	100.73	84.38	97.04	178.62	120.91	96.83	122.78	243.52	369.03	98.33	77.66	108.58	83.03	468.45	161.68	133.34	94.74	120.09	244.25	252.38	264.97	284.97	226.03	235.72	232.65	239.51	276.28	215.25	269.15	294.18	215.04	202.29	167.72	192.01	230.14	295.61	308.14	264.12	251.68	206.46	202.88	211.01	235.08	211.03	199.29	220.11	259.34	247.87	238.47
CLUG_03691	108.64	126.07	105.55	123.28	126.60	123.03	100.22	85.21	104.51	164.02	129.75	94.03	116.73	254.35	366.93	100.54	80.17	102.86	84.44	466.56	152.40	137.98	100.59	117.13	230.29	247.24	263.51	275.32	204.98	212.98	234.70	248.31	267.45	213.45	248.83	268.77	186.98	178.62	159.13	191.96	221.02	295.66	298.73	266.79	236.07	215.93	197.53	206.73	242.99	208.09	199.59	222.59	245.70	236.84	243.62
CLUG_03692	101.14	118.58	96.22	111.41	116.29	112.58	102.50	80.50	94.73	159.51	119.47	91.05	112.02	236.76	337.03	87.90	70.15	86.80	79.77	446.97	143.77	135.27	98.44	113.21	215.71	250.18	244.37	272.49	213.29	209.47	237.85	233.54	268.16	217.10	269.34	268.94	191.27	192.49	155.45	182.85	221.55	300.25	288.97	255.80	233.02	207.00	180.94	209.61	233.30	192.30	200.41	208.72	251.05	244.45	231.39
CLUG_03693	118.54	135.29	101.47	112.87	119.58	120.85	104.74	85.55	107.65	166.14	122.48	103.92	114.55	254.41	372.63	98.13	79.91	105.16	78.44	462.42	151.00	141.89	105.00	124.49	246.70	251.09	269.28	277.16	209.35	229.71	234.91	259.87	270.52	215.73	273.73	276.01	190.17	190.76	170.68	202.69	222.13	301.54	286.06	268.70	231.16	214.61	197.09	206.19	250.00	196.51	214.53	198.95	255.22	254.87	254.40
CLUG_03694	109.25	123.41	97.99	117.19	115.09	115.65	106.09	76.23	98.04	163.03	117.10	95.25	104.45	234.74	344.51	88.10	81.82	89.38	83.03	431.86	147.02	137.87	99.26	112.94	235.58	246.87	252.59	275.19	208.07	205.63	230.06	241.12	261.60	219.42	261.78	261.50	177.00	177.07	156.92	189.42	220.89	287.59	294.25	268.76	234.76	223.59	185.83	206.92	246.22	193.58	198.64	215.51	253.64	252.96	235.58
